merchant_id,domain,feed_url,feed_type,item_count,validated_at,last_http_status,sample_item_url,sample_item_title,validation_error
00af926d-632e-5c67-bd84-2d337e0e93d4d4f82ce7,7d7794.myshopify.com,https://7d7794.myshopify.com/collections/all.atom,atom,12,2026-08-28T16:46:11.057697+00:00,200,https://weareselene.com/products/never-better-utm_source-utm_campaign-tof-utm_medium-paid-social-utm_content-never-better,Never Better Tincture,
00c56239-796c-523f-8f48-9c9036262cc618b545a2,uwasa-japan.myshopify.com,https://uwasa-japan.myshopify.com/collections/all.atom,atom,25,2026-08-28T16:46:11.113284+00:00,200,https://uwasamarutaka.com/products/%E5%A4%A7%E4%BA%BA%E3%81%AE%E4%BD%93%E6%93%8D%E6%9C%8D-%E3%83%87%E3%83%AB%E3%82%BF%EF%BD%94%E3%82%B7%E3%83%A3%E3%83%84-%E3%82%B3%E3%83%94%E3%83%BC,大人の体操服　TMCＴシャツ,
00b24105-4469-5c54-a457-8effc341eed67bb15c45,509f95-3.myshopify.com,https://509f95-3.myshopify.com/collections/all.atom,atom,25,2026-08-28T16:46:11.225561+00:00,200,https://spaochpoolbutiken.se/products/robotvac-orinoco-sladdlos-automatisk-poolrobot,RobotVac Orinoco – Sladdlös automatisk poolrobot,
00d99ece-45dd-540b-9d44-59d8ed48e1a6bef851da,srianujewellers.com,https://srianujewellers.com/collections/all.atom,atom,25,2026-08-28T16:46:11.274163+00:00,200,https://srianujewellers.com/products/traditional-antique-finish-temple-design-jhumka-earrings,Antique Temple Design Jhumka Earrings,
00d78072-2cda-50cb-931e-c260175528d3d8ed5b89,biologica.com,https://biologica.com/collections/all.atom,atom,5,2026-08-28T16:46:11.294880+00:00,200,https://biologica.com/products/prenatal-essentials,Prenatal Essentials,
00b5a9d5-fd51-5375-a77e-123aac227a8e0161729c,lethalcosmetics.myshopify.com,https://lethalcosmetics.myshopify.com/collections/all.atom,atom,25,2026-08-28T16:46:11.556748+00:00,200,https://lethalcosmetics.com/products/festival-mystery-kit,Festival Mystery Kit,
00b7a812-ccd7-5b8f-ae9d-7b6f4e507de8dd2a0d8a,abelhinhas-pets.myshopify.com,https://abelhinhas-pets.myshopify.com/collections/all.atom,atom,25,2026-08-28T16:46:11.675769+00:00,200,https://www.abelhinhaspets.com.br/products/addons-first-2jtr68,Garantia Extendida,
00d1da29-2266-5035-b283-6afd73b7e998c35a45f5,wildcatwearhouse.myshopify.com,https://wildcatwearhouse.myshopify.com/collections/all.atom,atom,25,2026-08-28T16:46:11.744301+00:00,200,https://wildcatwearhouse.myshopify.com/products/baker-wildcats-10-charlie-bear-w-tee,"Baker Wildcats 10"" Charlie Bear w/ Tee",
00d38d35-128a-548c-8493-bffb08bcbac35e87c16a,intuitivebliss333.myshopify.com,https://intuitivebliss333.myshopify.com/collections/all.atom,atom,25,2026-08-28T16:46:11.793126+00:00,200,https://in2uitivebliss.com/products/sound-bath-wellness-rising,4/26/26 Harmonizing Sound Healing,
00d098-4.myshopify.com,00d098-4.myshopify.com,https://00d098-4.myshopify.com/collections/all.atom,atom,25,2026-08-28T16:46:11.835805+00:00,200,https://zoediy.com/products/multi-color-mushroom-metal-topper-beads-for-diy-beadable-pens-no-dolls-or-santa-hats,"Multi-color Mushroom Metal Topper Beads  For DIY Beadable Pens,No Dolls Or Santa Hats",
00b7bf90-b66b-5b2d-9d01-ec9789b7e90ae819ed47,alexsyberiadesigns.myshopify.com,https://alexsyberiadesigns.myshopify.com/collections/all.atom,atom,25,2026-08-28T16:46:11.886222+00:00,200,https://alexsyberiadesigns.co.uk/products/smile-and-wave-stamp,Smile and Wave Stamp Set,
00d16a21-f3d2-5313-a4e4-076359aa8cfa91bb1ff8,vkas9p-mu.myshopify.com,https://vkas9p-mu.myshopify.com/collections/all.atom,atom,25,2026-08-28T16:46:11.901894+00:00,200,https://hausofkhayi.com/products/relaxed-fit-burgundy-two-piece-set-button-up-shirt-pants,Relaxed Fit Two-Piece Set with Button-Up Shirt and Pants in Burgundy,
00cae89f-e522-575c-b8e6-fac3b49b9e62923856bf,carbonized-records.myshopify.com,https://carbonized-records.myshopify.com/collections/all.atom,atom,25,2026-08-28T16:46:11.913750+00:00,200,https://carbonizedrecords.com/products/desiccation-legatum-mortuorum-cd,Desiccation - Legatum Mortuorum CD,
00d30532-7dc3-5463-a50f-890ee790cb97d3509bac,alfred-la.myshopify.com,https://alfred-la.myshopify.com/collections/all.atom,atom,25,2026-08-28T16:46:11.952682+00:00,200,https://alfred.la/products/palisades-forever-mug,Palisades Forever Mug,
00d552d7-cab9-57a0-8579-2124c705f77aa92f5e79,total-body-care-me-online.myshopify.com,https://total-body-care-me-online.myshopify.com/collections/all.atom,atom,23,2026-08-28T16:46:12.186379+00:00,200,https://total-body-care-me-online.myshopify.com/products/me-soapset,me soap set,
00dce5bc-3cb7-5a6f-9e7f-b31094adccff0777eac7,postal-petals.myshopify.com,https://postal-petals.myshopify.com/collections/all.atom,atom,25,2026-08-28T16:46:12.238457+00:00,200,https://postal-petals.myshopify.com/products/bloom-baby-bloom,"Bloom, Baby, Bloom",
00d19acc-4628-5409-8f02-0b5e695eb9d61ed6a30b,spring-street-boutique.myshopify.com,https://spring-street-boutique.myshopify.com/collections/all.atom,atom,15,2026-08-28T16:46:12.313766+00:00,200,https://springstreetbtq.com/products/color-block-mix-texture-waffle-patchwork-oversize-sweatshirt,Color Block Mix Texture Waffle Patchwork Oversize Sweatshirt,
00dcda68-6381-51a0-bab9-29804f86bd31becdb9d1,loch-ross-farms.myshopify.com,https://loch-ross-farms.myshopify.com/collections/all.atom,atom,25,2026-08-28T16:46:12.432723+00:00,200,https://lochrossfarms.com/products/loofa-goats-milk-soap,Loofa Goat's Milk Soap,
00ddbea9-a8cc-5843-b838-b38aeceb373d3d750eb1,psychedelic-purr.myshopify.com,https://psychedelic-purr.myshopify.com/collections/all.atom,atom,25,2026-08-28T16:46:12.438860+00:00,200,https://psychedelicpurr.com/products/womens-angel-muscle-tank,Women's Angel Muscle Tank,
00d8ee06-1022-5b2e-8258-618b419b63e1a2c35d6b,inmorale.myshopify.com,https://inmorale.myshopify.com/collections/all.atom,atom,25,2026-08-28T16:46:12.476342+00:00,200,https://larubiainmoral.com/products/persefone-copia,Buzo Azul,
00b85f35-604d-58a0-b7ce-92a84be2680bda0aaf5e,4d2ba1-3.myshopify.com,https://4d2ba1-3.myshopify.com/collections/all.atom,atom,25,2026-08-28T16:46:12.577382+00:00,200,https://viyanakitabevi.at/products/huzur-ahmet-hamdi-tanpinar,Huzur- Ahmet Hamdi Tanpınar,
00b83c84-5af5-5212-95e8-5f1f1dddfe00c07f9935,mellipou1.myshopify.com,https://mellipou1.myshopify.com/collections/all.atom,atom,25,2026-08-28T16:46:12.639006+00:00,200,https://mellipou.com/products/coffret-bebe-doudou-lange-cape-de-bain-leonard,"Coffret bébé : doudou lange, cape de bain - Léonard",
00cff3b3-17da-5a33-abdb-d3f0b3ca081f19fe762d,5b63ff-44.myshopify.com,https://5b63ff-44.myshopify.com/collections/all.atom,atom,25,2026-08-28T16:46:12.679893+00:00,200,https://5b63ff-44.myshopify.com/products/sapiente-combo,Sapiente Combo,
00e1777f-c631-505e-812d-150245c14eed2987d312,silvers-stables-gear.myshopify.com,https://silvers-stables-gear.myshopify.com/collections/all.atom,atom,25,2026-08-28T16:46:12.716161+00:00,200,https://silvers-stables-gear.myshopify.com/products/accent-coffee-mug-11-15oz,"Accent Coffee Mug (11, 15oz)",
00c192b4-cbd4-5d7f-976c-fb8fc803e92fe133a0d6,unnu-health.myshopify.com,https://unnu-health.myshopify.com/collections/all.atom,atom,25,2026-08-28T16:46:12.761482+00:00,200,https://unnu.health/products/menopause-boost-box-hormonal-balance-skin-joints-stress-energy-calcium,"Menopauze Boost Box: Hormonale balans, huid, gewrichten, stress, energie & calcium",
00911283-c756-5922-99cc-5ddf19a6eaa562bffcf4,designhousestockholm.no,https://designhousestockholm.no/collections/all.atom,atom,25,2026-08-28T16:46:12.798203+00:00,200,https://designhousestockholm.com/products/step-stepladder-limited-edition-klein-blue,Step Stepladder - Klein Blue,
00dfa898-e51e-5168-9b43-28f342f8a116e2f56096,oneboldchemist.com,https://oneboldchemist.com/collections/all.atom,atom,25,2026-08-28T16:46:12.917793+00:00,200,https://oneboldchemist.com/products/zosimos-109-0,Zosimos 109.0,
00e25225-dd18-5980-93ba-ae06a392cd36175c90ff,talkingradio-net.myshopify.com,https://talkingradio-net.myshopify.com/collections/all.atom,atom,25,2026-08-28T16:46:13.014298+00:00,200,https://talkingradio.net/products/offshore-english-for-oil-and-gas-industry,Offshore English for Oil and Gas Industry,
00d77d7a-32fa-57f5-8f6a-66ff7e22b3d3863c7d7c,daraq-store-8012.myshopify.com,https://daraq-store-8012.myshopify.com/collections/all.atom,atom,25,2026-08-28T16:46:13.215394+00:00,200,https://daraq.store/products/american-crew-anti-hair-loss-shampoo-1000ml,American Crew Anti-Hair Loss saç tökülməsinə qarşı şampun 1000 ml,
00e26548-88d1-5cc2-a8d1-089e9122e3f35a586cd4,polara-golf.myshopify.com,https://polara-golf.myshopify.com/collections/all.atom,atom,25,2026-08-28T16:46:14.012904+00:00,200,https://www.polaragolf.com/products/bundles,Bundles,
00d22bc2-8d24-5ac9-b5d4-f786c6bbb4ce9146ef75,schafstour.myshopify.com,https://schafstour.myshopify.com/collections/all.atom,atom,18,2026-08-28T16:46:14.399989+00:00,200,https://www.schafstour.de/products/plan-in-bester-gesellschaft-in-karlsruhe,Plan - In bester GesellSCHAFt in Karlsruhe,
00df1678-41b6-587f-8f62-e64089904e36ac4cde37,s0n5a2-i4.myshopify.com,https://s0n5a2-i4.myshopify.com/collections/all.atom,atom,6,2026-08-28T16:46:14.460751+00:00,200,https://www.rawcanvas.co.uk/products/paper-colour-test-print,Paper & Colour Test Print,
00d70836-b794-5fbf-bebe-4739d9f17abbf1052f86,paztorras.com,https://paztorras.com/collections/all.atom,atom,25,2026-08-28T16:46:14.762994+00:00,200,https://paztorras.com/products/blusa-de-mujer-estampada-cuello-pico,Blusa de mujer estampada cuello pico,
